stimType,trialType,targChange,cue,startTime,responseTime,trialKeyPress,correctResponse,trialNumber,stimulusHandle,pauseTime,date,expName,session,participant,
1,1,0,0,1533673090.05,0.546000003815,f,1,68,stimType1_trialType1_cue0_order0 (28)_resized.png,,2018_Aug_07_1312,Change Detection.py,003,004_3,
1,0,0,1,1533673094.88,0.640000104904,j,1,69,stimType1_trialType0_cue1_order0 (43)_resized.png,,2018_Aug_07_1312,Change Detection.py,003,004_3,
1,2,1,0,1533673099.63,1.38900017738,r,1,70,stimType1_trialType2_cue0_order1 (24)_resized.png,,2018_Aug_07_1312,Change Detection.py,003,004_3,
1,1,1,0,1533673104.65,1.59100008011,r,1,71,stimType1_trialType1_cue0_order1 (46)_resized.png,,2018_Aug_07_1312,Change Detection.py,003,004_3,
1,0,1,0,1533673109.55,0,9,0,72,stimType1_trialType0_cue0_order1 (5)_resized.png,,2018_Aug_07_1312,Change Detection.py,003,004_3,
1,1,1,1,1533673114.4,1.16999983788,i,1,73,stimType1_trialType1_cue1_order1 (28)_resized.png,,2018_Aug_07_1312,Change Detection.py,003,004_3,
1,2,1,1,1533673119.28,1.17199993134,i,1,74,stimType1_trialType2_cue1_order1 (32)_resized.png,,2018_Aug_07_1312,Change Detection.py,003,004_3,
1,2,1,0,1533673124.36,1.96600008011,r,1,75,stimType1_trialType2_cue0_order1 (91)_resized.png,,2018_Aug_07_1312,Change Detection.py,003,004_3,
1,0,1,1,1533673129.21,0.701999902725,i,1,76,stimType1_trialType0_cue1_order1 (88)_resized.png,,2018_Aug_07_1312,Change Detection.py,003,004_3,
1,0,1,1,1533673134.09,0.843000173569,i,1,77,stimType1_trialType0_cue1_order1 (21)_resized.png,,2018_Aug_07_1312,Change Detection.py,003,004_3,
1,2,0,0,1533673139.05,1.71600008011,f,1,78,stimType1_trialType2_cue0_order0 (1)_resized.png,,2018_Aug_07_1312,Change Detection.py,003,004_3,
1,1,1,1,1533673143.87,0.890000104904,i,1,79,stimType1_trialType1_cue1_order1 (81)_resized.png,,2018_Aug_07_1312,Change Detection.py,003,004_3,
1,2,0,0,1533673148.77,1.07800006866,f,1,80,stimType1_trialType2_cue0_order0 (39)_resized.png,,2018_Aug_07_1312,Change Detection.py,003,004_3,
